time;BusPDR_BUS_Voltage;BusPDR_BUS_ActivePower;BusPDR_BUS_ReactivePower;BusPDR_BUS_ActiveCurrent;BusPDR_BUS_ReactiveCurrent;Wind_Turbine_GEN_MagnitudeControlledByAVRPu;Wind_Turbine_GEN_UPuInjTerminal;Wind_Turbine_GEN_IpInjTerminal;Wind_Turbine_GEN_IqInjTerminal;SyncCompensator_GEN_TSO_FrequencyHz;SyncCompensator_GEN_TSO_ActivePower;SyncCompensator_GEN_TSO_ReactivePower;Main_load_LOAD_TSO_ActivePower;Main_load_LOAD_TSO_ReactivePower;Measurements_BUS_Voltage;Measurements_BUS_ActivePower;Measurements_BUS_ReactivePower;StepUp_Xfmr_XFMR_Tap;SyncCompensator_GEN_FrequencyHz;Wind_Turbine_GEN_ActivePowerSetpointPu;Wind_Turbine_GEN_ReactivePowerSetpointPu;Wind_Turbine_GEN_VoltageSetpointPu;Wind_Turbine_GEN_NetworkFrequencyPu;NetworkFrequencyPu
0.000194000;9.921e-01;6.149e-01;-1.581e-01;6.198e-01;-1.594e-01;9.447e-01;9.903e-01;6.380e-01;-1.184e-01;5.000e+01;5.178e-02;1.673e-01;6.667e-01;1.192e-08;9.921e-01;5.534e-01;-1.423e-01;1.000e+01;5.000e+01;6.667e-01;1.044e+00;1.044e+00;5.000e+01;5.000e+01
0.000210000;9.922e-01;6.150e-01;-1.580e-01;6.198e-01;-1.592e-01;9.448e-01;9.904e-01;6.381e-01;-1.183e-01;5.000e+01;5.171e-02;1.672e-01;6.667e-01;1.173e-08;9.922e-01;5.535e-01;-1.422e-01;1.000e+01;5.000e+01;6.667e-01;1.044e+00;1.044e+00;5.000e+01;5.000e+01
0.000226000;9.922e-01;6.150e-01;-1.578e-01;6.198e-01;-1.591e-01;9.449e-01;9.905e-01;6.381e-01;-1.181e-01;5.000e+01;5.164e-02;1.670e-01;6.667e-01;1.152e-08;9.922e-01;5.535e-01;-1.421e-01;1.000e+01;5.000e+01;6.667e-01;1.044e+00;1.044e+00;5.000e+01;5.000e+01
0.000242000;9.923e-01;6.151e-01;-1.577e-01;6.199e-01;-1.589e-01;9.450e-01;9.905e-01;6.381e-01;-1.180e-01;5.000e+01;5.157e-02;1.668e-01;6.667e-01;1.130e-08;9.923e-01;5.536e-01;-1.419e-01;1.000e+01;5.000e+01;6.667e-01;1.044e+00;1.044e+00;5.000e+01;5.000e+01
0.000258000;9.923e-01;6.152e-01;-1.575e-01;6.199e-01;-1.588e-01;9.451e-01;9.906e-01;6.382e-01;-1.178e-01;5.000e+01;5.151e-02;1.667e-01;6.667e-01;1.107e-08;9.923e-01;5.536e-01;-1.418e-01;1.000e+01;5.000e+01;6.667e-01;1.044e+00;1.044e+00;5.000e+01;5.000e+01
0.000274000;9.924e-01;6.152e-01;-1.574e-01;6.199e-01;-1.586e-01;9.452e-01;9.906e-01;6.382e-01;-1.177e-01;5.000e+01;5.144e-02;1.665e-01;6.667e-01;1.083e-08;9.924e-01;5.537e-01;-1.417e-01;1.000e+01;5.000e+01;6.667e-01;1.044e+00;1.044e+00;5.000e+01;5.000e+01
0.000290000;9.925e-01;6.153e-01;-1.573e-01;6.200e-01;-1.584e-01;9.453e-01;9.907e-01;6.382e-01;-1.175e-01;5.000e+01;5.137e-02;1.663e-01;6.667e-01;1.057e-08;9.925e-01;5.538e-01;-1.415e-01;1.000e+01;5.000e+01;6.667e-01;1.044e+00;1.044e+00;5.000e+01;5.000e+01
0.000306000;9.925e-01;6.154e-01;-1.571e-01;6.200e-01;-1.583e-01;9.454e-01;9.908e-01;6.382e-01;-1.173e-01;5.000e+01;5.129e-02;1.662e-01;6.667e-01;1.030e-08;9.925e-01;5.538e-01;-1.414e-01;1.000e+01;5.000e+01;6.667e-01;1.044e+00;1.044e+00;5.000e+01;5.000e+01
0.000322000;9.926e-01;6.154e-01;-1.570e-01;6.201e-01;-1.581e-01;9.455e-01;9.908e-01;6.383e-01;-1.172e-01;5.000e+01;5.122e-02;1.660e-01;6.667e-01;1.003e-08;9.926e-01;5.539e-01;-1.413e-01;1.000e+01;5.000e+01;6.667e-01;1.044e+00;1.044e+00;5.000e+01;5.000e+01
0.000338000;9.926e-01;6.155e-01;-1.568e-01;6.201e-01;-1.580e-01;9.456e-01;9.909e-01;6.383e-01;-1.170e-01;5.000e+01;5.115e-02;1.658e-01;6.667e-01;9.741e-09;9.926e-01;5.540e-01;-1.411e-01;1.000e+01;5.000e+01;6.667e-01;1.044e+00;1.044e+00;5.000e+01;5.000e+01
0.000354000;9.927e-01;6.156e-01;-1.567e-01;6.201e-01;-1.578e-01;9.457e-01;9.910e-01;6.383e-01;-1.169e-01;5.000e+01;5.108e-02;1.657e-01;6.667e-01;9.452e-09;9.927e-01;5.540e-01;-1.410e-01;1.000e+01;5.000e+01;6.667e-01;1.044e+00;1.044e+00;5.000e+01;5.000e+01
0.000370000;9.927e-01;6.157e-01;-1.565e-01;6.202e-01;-1.576e-01;9.458e-01;9.910e-01;6.384e-01;-1.167e-01;5.000e+01;5.101e-02;1.655e-01;6.667e-01;9.162e-09;9.927e-01;5.541e-01;-1.409e-01;1.000e+01;5.000e+01;6.667e-01;1.044e+00;1.044e+00;5.000e+01;5.000e+01
0.000386000;9.928e-01;6.157e-01;-1.563e-01;6.202e-01;-1.575e-01;9.459e-01;9.911e-01;6.384e-01;-1.165e-01;5.000e+01;5.093e-02;1.653e-01;6.667e-01;8.875e-09;9.928e-01;5.542e-01;-1.407e-01;1.000e+01;5.000e+01;6.667e-01;1.044e+00;1.044e+00;5.000e+01;5.000e+01
0.000402000;9.928e-01;6.158e-01;-1.562e-01;6.203e-01;-1.573e-01;9.460e-01;9.912e-01;6.384e-01;-1.164e-01;5.000e+01;5.086e-02;1.652e-01;6.667e-01;8.591e-09;9.928e-01;5.542e-01;-1.406e-01;1.000e+01;5.000e+01;6.667e-01;1.044e+00;1.044e+00;5.000e+01;5.000e+01
0.000418000;9.929e-01;6.159e-01;-1.560e-01;6.203e-01;-1.572e-01;9.461e-01;9.913e-01;6.385e-01;-1.162e-01;5.000e+01;5.078e-02;1.650e-01;6.667e-01;8.310e-09;9.929e-01;5.543e-01;-1.404e-01;1.000e+01;5.000e+01;6.667e-01;1.044e+00;1.044e+00;5.000e+01;5.000e+01
0.000434000;9.929e-01;6.160e-01;-1.559e-01;6.203e-01;-1.570e-01;9.462e-01;9.913e-01;6.385e-01;-1.160e-01;5.000e+01;5.071e-02;1.648e-01;6.667e-01;8.030e-09;9.929e-01;5.544e-01;-1.403e-01;1.000e+01;5.000e+01;6.667e-01;1.044e+00;1.044e+00;5.000e+01;5.000e+01
0.000450000;9.930e-01;6.160e-01;-1.557e-01;6.204e-01;-1.568e-01;9.463e-01;9.914e-01;6.385e-01;-1.159e-01;5.000e+01;5.063e-02;1.646e-01;6.667e-01;7.752e-09;9.930e-01;5.544e-01;-1.402e-01;1.000e+01;5.000e+01;6.667e-01;1.044e+00;1.044e+00;5.000e+01;5.000e+01
0.000466000;9.930e-01;6.161e-01;-1.556e-01;6.204e-01;-1.567e-01;9.464e-01;9.915e-01;6.386e-01;-1.157e-01;5.000e+01;5.056e-02;1.644e-01;6.667e-01;7.474e-09;9.930e-01;5.545e-01;-1.400e-01;1.000e+01;5.000e+01;6.667e-01;1.044e+00;1.044e+00;5.000e+01;5.000e+01
0.000482000;9.931e-01;6.162e-01;-1.554e-01;6.205e-01;-1.565e-01;9.465e-01;9.915e-01;6.386e-01;-1.155e-01;5.000e+01;5.048e-02;1.643e-01;6.667e-01;7.199e-09;9.931e-01;5.546e-01;-1.399e-01;1.000e+01;5.000e+01;6.667e-01;1.044e+00;1.044e+00;5.000e+01;5.000e+01
0.000498000;9.932e-01;6.163e-01;-1.552e-01;6.205e-01;-1.563e-01;9.466e-01;9.916e-01;6.386e-01;-1.154e-01;5.000e+01;5.040e-02;1.641e-01;6.667e-01;6.927e-09;9.932e-01;5.546e-01;-1.397e-01;1.000e+01;5.000e+01;6.667e-01;1.044e+00;1.044e+00;5.000e+01;5.000e+01
0.000514000;9.932e-01;6.163e-01;-1.551e-01;6.206e-01;-1.561e-01;9.467e-01;9.917e-01;6.387e-01;-1.152e-01;5.000e+01;5.032e-02;1.639e-01;6.667e-01;6.658e-09;9.932e-01;5.547e-01;-1.396e-01;1.000e+01;5.000e+01;6.667e-01;1.044e+00;1.044e+00;5.000e+01;5.000e+01
0.000530000;9.933e-01;6.164e-01;-1.549e-01;6.206e-01;-1.560e-01;9.468e-01;9.917e-01;6.387e-01;-1.150e-01;5.000e+01;5.025e-02;1.637e-01;6.667e-01;6.393e-09;9.933e-01;5.548e-01;-1.394e-01;1.000e+01;5.000e+01;6.667e-01;1.044e+00;1.044e+00;5.000e+01;5.000e+01
0.000546000;9.933e-01;6.165e-01;-1.548e-01;6.206e-01;-1.558e-01;9.469e-01;9.918e-01;6.387e-01;-1.149e-01;5.000e+01;5.017e-02;1.635e-01;6.667e-01;6.130e-09;9.933e-01;5.548e-01;-1.393e-01;1.000e+01;5.000e+01;6.667e-01;1.044e+00;1.044e+00;5.000e+01;5.000e+01
0.000562000;9.934e-01;6.166e-01;-1.546e-01;6.207e-01;-1.556e-01;9.470e-01;9.919e-01;6.388e-01;-1.147e-01;5.000e+01;5.009e-02;1.634e-01;6.667e-01;5.868e-09;9.934e-01;5.549e-01;-1.391e-01;1.000e+01;5.000e+01;6.667e-01;1.044e+00;1.044e+00;5.000e+01;5.000e+01
0.000578000;9.934e-01;6.167e-01;-1.544e-01;6.207e-01;-1.554e-01;9.471e-01;9.920e-01;6.388e-01;-1.145e-01;5.000e+01;5.001e-02;1.632e-01;6.667e-01;5.608e-09;9.934e-01;5.550e-01;-1.390e-01;1.000e+01;5.000e+01;6.667e-01;1.044e+00;1.044e+00;5.000e+01;5.000e+01
0.000594000;9.935e-01;6.167e-01;-1.543e-01;6.208e-01;-1.553e-01;9.472e-01;9.920e-01;6.388e-01;-1.143e-01;5.000e+01;4.993e-02;1.630e-01;6.667e-01;5.349e-09;9.935e-01;5.551e-01;-1.388e-01;1.000e+01;5.000e+01;6.667e-01;1.044e+00;1.044e+00;5.000e+01;5.000e+01
0.000610000;9.936e-01;6.168e-01;-1.541e-01;6.208e-01;-1.551e-01;9.473e-01;9.921e-01;6.389e-01;-1.141e-01;5.000e+01;4.984e-02;1.628e-01;6.667e-01;5.090e-09;9.936e-01;5.551e-01;-1.387e-01;1.000e+01;5.000e+01;6.667e-01;1.044e+00;1.044e+00;5.000e+01;5.000e+01
0.000626000;9.936e-01;6.169e-01;-1.539e-01;6.209e-01;-1.549e-01;9.474e-01;9.922e-01;6.389e-01;-1.140e-01;5.000e+01;4.976e-02;1.626e-01;6.667e-01;4.831e-09;9.936e-01;5.552e-01;-1.385e-01;1.000e+01;5.000e+01;6.667e-01;1.044e+00;1.044e+00;5.000e+01;5.000e+01
0.000642000;9.937e-01;6.170e-01;-1.538e-01;6.209e-01;-1.547e-01;9.475e-01;9.923e-01;6.389e-01;-1.138e-01;5.000e+01;4.968e-02;1.624e-01;6.667e-01;4.573e-09;9.937e-01;5.553e-01;-1.384e-01;1.000e+01;5.000e+01;6.667e-01;1.044e+00;1.044e+00;5.000e+01;5.000e+01
0.000658000;9.937e-01;6.171e-01;-1.536e-01;6.210e-01;-1.546e-01;9.477e-01;9.923e-01;6.390e-01;-1.136e-01;5.000e+01;4.960e-02;1.622e-01;6.667e-01;4.314e-09;9.937e-01;5.554e-01;-1.382e-01;1.000e+01;5.000e+01;6.667e-01;1.044e+00;1.044e+00;5.000e+01;5.000e+01
0.000674000;9.938e-01;6.172e-01;-1.534e-01;6.210e-01;-1.544e-01;9.478e-01;9.924e-01;6.390e-01;-1.134e-01;5.000e+01;4.952e-02;1.620e-01;6.667e-01;4.052e-09;9.938e-01;5.554e-01;-1.381e-01;1.000e+01;5.000e+01;6.667e-01;1.044e+00;1.044e+00;5.000e+01;5.000e+01
0.000690000;9.939e-01;6.172e-01;-1.532e-01;6.211e-01;-1.542e-01;9.479e-01;9.925e-01;6.390e-01;-1.132e-01;5.000e+01;4.943e-02;1.618e-01;6.667e-01;3.784e-09;9.939e-01;5.555e-01;-1.379e-01;1.000e+01;5.000e+01;6.667e-01;1.044e+00;1.044e+00;5.000e+01;5.000e+01
0.000706000;9.939e-01;6.173e-01;-1.531e-01;6.211e-01;-1.540e-01;9.480e-01;9.926e-01;6.391e-01;-1.131e-01;5.000e+01;4.935e-02;1.616e-01;6.667e-01;3.509e-09;9.939e-01;5.556e-01;-1.378e-01;1.000e+01;5.000e+01;6.667e-01;1.044e+00;1.044e+00;5.000e+01;5.000e+01
0.000722000;9.940e-01;6.174e-01;-1.529e-01;6.211e-01;-1.538e-01;9.481e-01;9.926e-01;6.391e-01;-1.129e-01;5.000e+01;4.926e-02;1.614e-01;6.667e-01;3.222e-09;9.940e-01;5.557e-01;-1.376e-01;1.000e+01;5.000e+01;6.667e-01;1.044e+00;1.044e+00;5.000e+01;5.000e+01
0.000738000;9.940e-01;6.175e-01;-1.527e-01;6.212e-01;-1.536e-01;9.482e-01;9.927e-01;6.391e-01;-1.127e-01;5.000e+01;4.918e-02;1.613e-01;6.667e-01;2.921e-09;9.940e-01;5.557e-01;-1.375e-01;1.000e+01;5.000e+01;6.667e-01;1.044e+00;1.044e+00;5.000e+01;5.000e+01
0.000754000;9.941e-01;6.176e-01;-1.525e-01;6.212e-01;-1.535e-01;9.483e-01;9.928e-01;6.392e-01;-1.125e-01;5.000e+01;4.909e-02;1.611e-01;6.667e-01;2.603e-09;9.941e-01;5.558e-01;-1.373e-01;1.000e+01;5.000e+01;6.667e-01;1.044e+00;1.044e+00;5.000e+01;5.000e+01
0.000770000;9.942e-01;6.177e-01;-1.524e-01;6.213e-01;-1.533e-01;9.485e-01;9.929e-01;6.392e-01;-1.123e-01;5.000e+01;4.901e-02;1.609e-01;6.667e-01;2.268e-09;9.942e-01;5.559e-01;-1.371e-01;1.000e+01;5.000e+01;6.667e-01;1.044e+00;1.044e+00;5.000e+01;5.000e+01
0.000786000;9.942e-01;6.177e-01;-1.522e-01;6.213e-01;-1.531e-01;9.486e-01;9.930e-01;6.393e-01;-1.121e-01;5.000e+01;4.892e-02;1.607e-01;6.667e-01;1.918e-09;9.942e-01;5.560e-01;-1.370e-01;1.000e+01;5.000e+01;6.667e-01;1.044e+00;1.044e+00;5.000e+01;5.000e+01
0.000802000;9.943e-01;6.178e-01;-1.520e-01;6.214e-01;-1.529e-01;9.487e-01;9.930e-01;6.393e-01;-1.119e-01;5.000e+01;4.883e-02;1.605e-01;6.667e-01;1.553e-09;9.943e-01;5.561e-01;-1.368e-01;1.000e+01;5.000e+01;6.667e-01;1.044e+00;1.044e+00;5.000e+01;5.000e+01
0.000818000;9.943e-01;6.179e-01;-1.518e-01;6.214e-01;-1.527e-01;9.488e-01;9.931e-01;6.393e-01;-1.117e-01;5.000e+01;4.874e-02;1.603e-01;6.667e-01;1.176e-09;9.943e-01;5.561e-01;-1.367e-01;1.000e+01;5.000e+01;6.667e-01;1.044e+00;1.044e+00;5.000e+01;5.000e+01
0.000834000;9.944e-01;6.180e-01;-1.517e-01;6.215e-01;-1.525e-01;9.489e-01;9.932e-01;6.394e-01;-1.116e-01;5.000e+01;4.866e-02;1.600e-01;6.667e-01;7.886e-10;9.944e-01;5.562e-01;-1.365e-01;1.000e+01;5.000e+01;6.667e-01;1.044e+00;1.044e+00;5.000e+01;5.000e+01
0.000850000;9.945e-01;6.181e-01;-1.515e-01;6.215e-01;-1.523e-01;9.490e-01;9.933e-01;6.394e-01;-1.114e-01;5.000e+01;4.857e-02;1.598e-01;6.667e-01;3.905e-10;9.945e-01;5.563e-01;-1.363e-01;1.000e+01;5.000e+01;6.667e-01;1.044e+00;1.044e+00;5.000e+01;5.000e+01
0.000866000;9.945e-01;6.182e-01;-1.513e-01;6.216e-01;-1.521e-01;9.492e-01;9.934e-01;6.394e-01;-1.112e-01;5.000e+01;4.848e-02;1.596e-01;6.667e-01;-1.657e-11;9.945e-01;5.564e-01;-1.362e-01;1.000e+01;5.000e+01;6.667e-01;1.044e+00;1.044e+00;5.000e+01;5.000e+01
0.000882000;9.946e-01;6.183e-01;-1.511e-01;6.216e-01;-1.519e-01;9.493e-01;9.934e-01;6.395e-01;-1.110e-01;5.000e+01;4.839e-02;1.594e-01;6.667e-01;-4.303e-10;9.946e-01;5.565e-01;-1.360e-01;1.000e+01;5.000e+01;6.667e-01;1.044e+00;1.044e+00;5.000e+01;5.000e+01
0.000898000;9.947e-01;6.184e-01;-1.509e-01;6.217e-01;-1.517e-01;9.494e-01;9.935e-01;6.395e-01;-1.108e-01;5.000e+01;4.830e-02;1.592e-01;6.667e-01;-8.475e-10;9.947e-01;5.565e-01;-1.358e-01;1.000e+01;5.000e+01;6.667e-01;1.044e+00;1.044e+00;5.000e+01;5.000e+01
0.000914000;9.947e-01;6.185e-01;-1.507e-01;6.217e-01;-1.515e-01;9.495e-01;9.936e-01;6.396e-01;-1.106e-01;5.000e+01;4.821e-02;1.590e-01;6.667e-01;-1.264e-09;9.947e-01;5.566e-01;-1.357e-01;1.000e+01;5.000e+01;6.667e-01;1.044e+00;1.044e+00;5.000e+01;5.000e+01
0.000930000;9.948e-01;6.186e-01;-1.505e-01;6.218e-01;-1.513e-01;9.496e-01;9.937e-01;6.396e-01;-1.104e-01;5.000e+01;4.812e-02;1.588e-01;6.667e-01;-1.677e-09;9.948e-01;5.567e-01;-1.355e-01;1.000e+01;5.000e+01;6.667e-01;1.044e+00;1.044e+00;5.000e+01;5.000e+01
0.000946000;9.949e-01;6.186e-01;-1.504e-01;6.218e-01;-1.511e-01;9.498e-01;9.938e-01;6.396e-01;-1.102e-01;5.000e+01;4.803e-02;1.586e-01;6.667e-01;-2.080e-09;9.949e-01;5.568e-01;-1.353e-01;1.000e+01;5.000e+01;6.667e-01;1.044e+00;1.044e+00;5.000e+01;5.000e+01
0.000962000;9.949e-01;6.187e-01;-1.502e-01;6.219e-01;-1.509e-01;9.499e-01;9.939e-01;6.397e-01;-1.100e-01;5.000e+01;4.793e-02;1.584e-01;6.667e-01;-2.470e-09;9.949e-01;5.569e-01;-1.352e-01;1.000e+01;5.000e+01;6.667e-01;1.044e+00;1.044e+00;5.000e+01;5.000e+01
0.000978000;9.950e-01;6.188e-01;-1.500e-01;6.219e-01;-1.507e-01;9.500e-01;9.939e-01;6.397e-01;-1.098e-01;5.000e+01;4.784e-02;1.582e-01;6.667e-01;-2.843e-09;9.950e-01;5.569e-01;-1.350e-01;1.000e+01;5.000e+01;6.667e-01;1.044e+00;1.044e+00;5.000e+01;5.000e+01
0.000994000;9.951e-01;6.189e-01;-1.498e-01;6.220e-01;-1.505e-01;9.501e-01;9.940e-01;6.398e-01;-1.096e-01;5.000e+01;4.775e-02;1.580e-01;6.667e-01;-3.196e-09;9.951e-01;5.570e-01;-1.348e-01;1.000e+01;5.000e+01;6.667e-01;1.044e+00;1.044e+00;5.000e+01;5.000e+01
0.001000000;9.951e-01;6.190e-01;-1.497e-01;6.220e-01;-1.505e-01;9.502e-01;9.941e-01;6.398e-01;-1.095e-01;5.000e+01;4.771e-02;1.579e-01;6.667e-01;-3.525e-09;9.951e-01;5.571e-01;-1.347e-01;1.000e+01;5.000e+01;6.667e-01;1.044e+00;1.044e+00;5.000e+01;5.000e+01
0.001001000;9.951e-01;6.190e-01;-1.497e-01;6.220e-01;-1.504e-01;9.502e-01;9.941e-01;6.398e-01;-1.095e-01;5.000e+01;4.771e-02;1.579e-01;6.667e-01;-3.826e-09;9.951e-01;5.571e-01;-1.347e-01;1.000e+01;5.000e+01;6.667e-01;1.044e+00;1.044e+00;5.000e+01;5.000e+01
0.001002000;9.951e-01;6.190e-01;-1.497e-01;6.220e-01;-1.504e-01;9.502e-01;9.941e-01;6.398e-01;-1.095e-01;5.000e+01;4.770e-02;1.579e-01;6.667e-01;-4.100e-09;9.951e-01;5.571e-01;-1.347e-01;1.000e+01;5.000e+01;6.667e-01;1.044e+00;1.044e+00;5.000e+01;5.000e+01
0.001004000;9.951e-01;6.190e-01;-1.497e-01;6.220e-01;-1.504e-01;9.502e-01;9.941e-01;6.398e-01;-1.094e-01;5.000e+01;4.769e-02;1.578e-01;6.667e-01;-4.346e-09;9.951e-01;5.571e-01;-1.347e-01;1.000e+01;5.000e+01;6.667e-01;1.044e+00;1.044e+00;5.000e+01;5.000e+01
0.001008000;9.951e-01;6.190e-01;-1.496e-01;6.220e-01;-1.504e-01;9.502e-01;9.941e-01;6.398e-01;-1.094e-01;5.000e+01;4.767e-02;1.578e-01;6.667e-01;-4.567e-09;9.951e-01;5.571e-01;-1.347e-01;1.000e+01;5.000e+01;6.667e-01;1.044e+00;1.044e+00;5.000e+01;5.000e+01
