time;BusPDR_BUS_Voltage;BusPDR_BUS_ActivePower;BusPDR_BUS_ReactivePower;BusPDR_BUS_ActiveCurrent;BusPDR_BUS_ReactiveCurrent;Wind_Turbine_GEN_MagnitudeControlledByAVRPu;StepUp_Xfmr_XFMR_Tap;Wind_Turbine_GEN_ActivePowerSetpointPu;Wind_Turbine_GEN_ReactivePowerSetpointPu;Wind_Turbine_GEN_InjectedActiveCurrent;Wind_Turbine_GEN_InjectedReactiveCurrent;Wind_Turbine_GEN_InjectedCurrent
0.007144000;1.044e+00;8.330e-01;-9.486e-04;7.979e-01;-9.086e-04;1.044e+00;1.000e+01;8.335e-01;1.401e-02;7.978e-01;1.397e-02;7.979e-01
0.008168000;1.044e+00;8.330e-01;-9.671e-04;7.979e-01;-9.263e-04;1.044e+00;1.000e+01;8.335e-01;1.401e-02;7.978e-01;1.395e-02;7.979e-01
0.010216000;1.044e+00;8.331e-01;-9.818e-04;7.979e-01;-9.403e-04;1.044e+00;1.000e+01;8.335e-01;1.401e-02;7.978e-01;1.393e-02;7.979e-01
0.012264000;1.044e+00;8.331e-01;-9.784e-04;7.979e-01;-9.371e-04;1.044e+00;1.000e+01;8.335e-01;1.401e-02;7.978e-01;1.394e-02;7.979e-01
0.014312000;1.044e+00;8.331e-01;-9.686e-04;7.980e-01;-9.278e-04;1.044e+00;1.000e+01;8.335e-01;1.401e-02;7.978e-01;1.395e-02;7.980e-01
0.016360000;1.044e+00;8.331e-01;-9.563e-04;7.980e-01;-9.159e-04;1.044e+00;1.000e+01;8.335e-01;1.401e-02;7.979e-01;1.396e-02;7.980e-01
0.018408000;1.044e+00;8.332e-01;-9.444e-04;7.980e-01;-9.046e-04;1.044e+00;1.000e+01;8.335e-01;1.401e-02;7.979e-01;1.397e-02;7.980e-01
0.022504000;1.044e+00;8.332e-01;-9.310e-04;7.980e-01;-8.917e-04;1.044e+00;1.000e+01;8.335e-01;1.401e-02;7.979e-01;1.398e-02;7.980e-01
0.026600000;1.044e+00;8.332e-01;-9.262e-04;7.981e-01;-8.871e-04;1.044e+00;1.000e+01;8.335e-01;1.401e-02;7.980e-01;1.399e-02;7.981e-01
0.030696000;1.044e+00;8.333e-01;-9.259e-04;7.981e-01;-8.868e-04;1.044e+00;1.000e+01;8.335e-01;1.401e-02;7.980e-01;1.400e-02;7.981e-01
0.034792000;1.044e+00;8.333e-01;-9.286e-04;7.981e-01;-8.894e-04;1.044e+00;1.000e+01;8.335e-01;1.401e-02;7.980e-01;1.400e-02;7.981e-01
0.038888000;1.044e+00;8.333e-01;-9.334e-04;7.981e-01;-8.940e-04;1.044e+00;1.000e+01;8.335e-01;1.401e-02;7.980e-01;1.400e-02;7.981e-01
0.047080000;1.044e+00;8.333e-01;-9.448e-04;7.982e-01;-9.050e-04;1.044e+00;1.000e+01;8.335e-01;1.401e-02;7.980e-01;1.399e-02;7.982e-01
0.055272000;1.044e+00;8.333e-01;-9.570e-04;7.982e-01;-9.166e-04;1.044e+00;1.000e+01;8.335e-01;1.401e-02;7.980e-01;1.399e-02;7.982e-01
0.063464000;1.044e+00;8.333e-01;-9.696e-04;7.982e-01;-9.287e-04;1.044e+00;1.000e+01;8.335e-01;1.401e-02;7.981e-01;1.398e-02;7.982e-01
0.071656000;1.044e+00;8.333e-01;-9.825e-04;7.982e-01;-9.411e-04;1.044e+00;1.000e+01;8.335e-01;1.401e-02;7.981e-01;1.397e-02;7.982e-01
0.081656000;1.044e+00;8.333e-01;-9.963e-04;7.982e-01;-9.543e-04;1.044e+00;1.000e+01;8.335e-01;1.401e-02;7.981e-01;1.396e-02;7.982e-01
0.091656000;1.044e+00;8.333e-01;-1.011e-03;7.982e-01;-9.681e-04;1.044e+00;1.000e+01;8.335e-01;1.401e-02;7.981e-01;1.394e-02;7.982e-01
0.101656000;1.044e+00;8.333e-01;-1.024e-03;7.982e-01;-9.806e-04;1.044e+00;1.000e+01;8.335e-01;1.401e-02;7.981e-01;1.393e-02;7.982e-01
0.111656000;1.044e+00;8.333e-01;-1.037e-03;7.982e-01;-9.930e-04;1.044e+00;1.000e+01;8.335e-01;1.401e-02;7.981e-01;1.392e-02;7.982e-01
0.121656000;1.044e+00;8.333e-01;-1.050e-03;7.982e-01;-1.006e-03;1.044e+00;1.000e+01;8.335e-01;1.401e-02;7.981e-01;1.391e-02;7.982e-01
0.131656000;1.044e+00;8.333e-01;-1.063e-03;7.982e-01;-1.018e-03;1.044e+00;1.000e+01;8.335e-01;1.401e-02;7.981e-01;1.389e-02;7.982e-01
0.141656000;1.044e+00;8.333e-01;-1.074e-03;7.982e-01;-1.029e-03;1.044e+00;1.000e+01;8.335e-01;1.401e-02;7.981e-01;1.388e-02;7.982e-01
0.151656000;1.044e+00;8.333e-01;-1.087e-03;7.982e-01;-1.042e-03;1.044e+00;1.000e+01;8.335e-01;1.401e-02;7.981e-01;1.387e-02;7.982e-01
0.161656000;1.044e+00;8.333e-01;-1.098e-03;7.982e-01;-1.052e-03;1.044e+00;1.000e+01;8.335e-01;1.401e-02;7.981e-01;1.386e-02;7.982e-01
0.171656000;1.044e+00;8.333e-01;-1.109e-03;7.982e-01;-1.063e-03;1.044e+00;1.000e+01;8.335e-01;1.401e-02;7.981e-01;1.385e-02;7.982e-01
0.181656000;1.044e+00;8.333e-01;-1.120e-03;7.982e-01;-1.073e-03;1.044e+00;1.000e+01;8.335e-01;1.401e-02;7.981e-01;1.384e-02;7.982e-01
0.191656000;1.044e+00;8.333e-01;-1.132e-03;7.982e-01;-1.084e-03;1.044e+00;1.000e+01;8.335e-01;1.401e-02;7.981e-01;1.383e-02;7.982e-01
0.201656000;1.044e+00;8.333e-01;-1.141e-03;7.982e-01;-1.093e-03;1.044e+00;1.000e+01;8.335e-01;1.401e-02;7.981e-01;1.382e-02;7.982e-01
0.211656000;1.044e+00;8.333e-01;-1.152e-03;7.982e-01;-1.104e-03;1.044e+00;1.000e+01;8.335e-01;1.401e-02;7.981e-01;1.381e-02;7.982e-01
0.221656000;1.044e+00;8.333e-01;-1.161e-03;7.982e-01;-1.113e-03;1.044e+00;1.000e+01;8.335e-01;1.401e-02;7.981e-01;1.380e-02;7.982e-01
0.231656000;1.044e+00;8.333e-01;-1.172e-03;7.982e-01;-1.122e-03;1.044e+00;1.000e+01;8.335e-01;1.401e-02;7.981e-01;1.379e-02;7.982e-01
0.241656000;1.044e+00;8.333e-01;-1.181e-03;7.982e-01;-1.132e-03;1.044e+00;1.000e+01;8.335e-01;1.401e-02;7.981e-01;1.378e-02;7.982e-01
0.251656000;1.044e+00;8.333e-01;-1.190e-03;7.982e-01;-1.140e-03;1.044e+00;1.000e+01;8.335e-01;1.401e-02;7.981e-01;1.378e-02;7.983e-01
0.261656000;1.044e+00;8.333e-01;-1.199e-03;7.983e-01;-1.148e-03;1.044e+00;1.000e+01;8.335e-01;1.401e-02;7.981e-01;1.377e-02;7.983e-01
0.271656000;1.044e+00;8.333e-01;-1.207e-03;7.983e-01;-1.156e-03;1.044e+00;1.000e+01;8.335e-01;1.401e-02;7.981e-01;1.376e-02;7.983e-01
0.281656000;1.044e+00;8.333e-01;-1.216e-03;7.983e-01;-1.165e-03;1.044e+00;1.000e+01;8.335e-01;1.401e-02;7.981e-01;1.375e-02;7.983e-01
0.291656000;1.044e+00;8.333e-01;-1.225e-03;7.983e-01;-1.173e-03;1.044e+00;1.000e+01;8.335e-01;1.401e-02;7.981e-01;1.374e-02;7.983e-01
0.301656000;1.044e+00;8.333e-01;-1.232e-03;7.983e-01;-1.180e-03;1.044e+00;1.000e+01;8.335e-01;1.401e-02;7.981e-01;1.374e-02;7.983e-01
0.311656000;1.044e+00;8.333e-01;-1.240e-03;7.983e-01;-1.188e-03;1.044e+00;1.000e+01;8.335e-01;1.401e-02;7.982e-01;1.373e-02;7.983e-01
0.321656000;1.044e+00;8.333e-01;-1.247e-03;7.983e-01;-1.195e-03;1.044e+00;1.000e+01;8.335e-01;1.401e-02;7.982e-01;1.372e-02;7.983e-01
0.331656000;1.044e+00;8.333e-01;-1.255e-03;7.983e-01;-1.202e-03;1.044e+00;1.000e+01;8.335e-01;1.401e-02;7.982e-01;1.371e-02;7.983e-01
0.341656000;1.044e+00;8.333e-01;-1.262e-03;7.983e-01;-1.209e-03;1.044e+00;1.000e+01;8.335e-01;1.401e-02;7.982e-01;1.371e-02;7.983e-01
0.351656000;1.044e+00;8.333e-01;-1.270e-03;7.983e-01;-1.216e-03;1.044e+00;1.000e+01;8.335e-01;1.401e-02;7.982e-01;1.370e-02;7.983e-01
0.361656000;1.044e+00;8.333e-01;-1.276e-03;7.983e-01;-1.223e-03;1.044e+00;1.000e+01;8.335e-01;1.401e-02;7.982e-01;1.369e-02;7.983e-01
0.371656000;1.044e+00;8.333e-01;-1.283e-03;7.983e-01;-1.230e-03;1.044e+00;1.000e+01;8.335e-01;1.401e-02;7.982e-01;1.369e-02;7.983e-01
0.381656000;1.044e+00;8.333e-01;-1.290e-03;7.983e-01;-1.236e-03;1.044e+00;1.000e+01;8.335e-01;1.401e-02;7.982e-01;1.368e-02;7.983e-01
0.391656000;1.044e+00;8.333e-01;-1.296e-03;7.983e-01;-1.241e-03;1.044e+00;1.000e+01;8.335e-01;1.401e-02;7.982e-01;1.368e-02;7.983e-01
0.401656000;1.044e+00;8.333e-01;-1.303e-03;7.983e-01;-1.248e-03;1.044e+00;1.000e+01;8.335e-01;1.401e-02;7.982e-01;1.367e-02;7.983e-01
0.411656000;1.044e+00;8.333e-01;-1.309e-03;7.983e-01;-1.254e-03;1.044e+00;1.000e+01;8.335e-01;1.401e-02;7.982e-01;1.367e-02;7.983e-01
0.421656000;1.044e+00;8.333e-01;-1.314e-03;7.983e-01;-1.259e-03;1.044e+00;1.000e+01;8.335e-01;1.401e-02;7.982e-01;1.366e-02;7.983e-01
0.431656000;1.044e+00;8.333e-01;-1.320e-03;7.983e-01;-1.264e-03;1.044e+00;1.000e+01;8.335e-01;1.401e-02;7.982e-01;1.365e-02;7.983e-01
0.441656000;1.044e+00;8.333e-01;-1.326e-03;7.983e-01;-1.270e-03;1.044e+00;1.000e+01;8.335e-01;1.401e-02;7.982e-01;1.365e-02;7.983e-01
0.451656000;1.044e+00;8.333e-01;-1.332e-03;7.983e-01;-1.276e-03;1.044e+00;1.000e+01;8.335e-01;1.401e-02;7.982e-01;1.364e-02;7.983e-01
0.461656000;1.044e+00;8.333e-01;-1.336e-03;7.983e-01;-1.280e-03;1.044e+00;1.000e+01;8.335e-01;1.401e-02;7.982e-01;1.364e-02;7.983e-01
0.471656000;1.044e+00;8.333e-01;-1.342e-03;7.983e-01;-1.286e-03;1.044e+00;1.000e+01;8.335e-01;1.401e-02;7.982e-01;1.363e-02;7.983e-01
0.481656000;1.044e+00;8.333e-01;-1.347e-03;7.983e-01;-1.291e-03;1.044e+00;1.000e+01;8.335e-01;1.401e-02;7.982e-01;1.363e-02;7.983e-01
0.491656000;1.044e+00;8.333e-01;-1.352e-03;7.983e-01;-1.295e-03;1.044e+00;1.000e+01;8.335e-01;1.401e-02;7.982e-01;1.362e-02;7.983e-01
0.501656000;1.044e+00;8.333e-01;-1.356e-03;7.983e-01;-1.299e-03;1.044e+00;1.000e+01;8.335e-01;1.401e-02;7.982e-01;1.362e-02;7.983e-01
0.511656000;1.044e+00;8.333e-01;-1.361e-03;7.983e-01;-1.304e-03;1.044e+00;1.000e+01;8.335e-01;1.401e-02;7.982e-01;1.362e-02;7.983e-01
0.521656000;1.044e+00;8.333e-01;-1.366e-03;7.983e-01;-1.309e-03;1.044e+00;1.000e+01;8.335e-01;1.401e-02;7.982e-01;1.361e-02;7.983e-01
0.531656000;1.044e+00;8.333e-01;-1.370e-03;7.983e-01;-1.313e-03;1.044e+00;1.000e+01;8.335e-01;1.401e-02;7.982e-01;1.361e-02;7.983e-01
0.541656000;1.044e+00;8.333e-01;-1.375e-03;7.983e-01;-1.318e-03;1.044e+00;1.000e+01;8.335e-01;1.401e-02;7.982e-01;1.360e-02;7.983e-01
0.551656000;1.044e+00;8.333e-01;-1.379e-03;7.983e-01;-1.321e-03;1.044e+00;1.000e+01;8.335e-01;1.401e-02;7.982e-01;1.360e-02;7.983e-01
0.561656000;1.044e+00;8.333e-01;-1.384e-03;7.983e-01;-1.325e-03;1.044e+00;1.000e+01;8.335e-01;1.401e-02;7.982e-01;1.359e-02;7.983e-01
0.571656000;1.044e+00;8.333e-01;-1.388e-03;7.983e-01;-1.329e-03;1.044e+00;1.000e+01;8.335e-01;1.401e-02;7.982e-01;1.359e-02;7.983e-01
0.581656000;1.044e+00;8.333e-01;-1.391e-03;7.983e-01;-1.333e-03;1.044e+00;1.000e+01;8.335e-01;1.401e-02;7.982e-01;1.359e-02;7.983e-01
0.591656000;1.044e+00;8.333e-01;-1.395e-03;7.983e-01;-1.337e-03;1.044e+00;1.000e+01;8.335e-01;1.401e-02;7.982e-01;1.358e-02;7.983e-01
0.601656000;1.044e+00;8.333e-01;-1.400e-03;7.983e-01;-1.341e-03;1.044e+00;1.000e+01;8.335e-01;1.401e-02;7.982e-01;1.358e-02;7.983e-01
0.611656000;1.044e+00;8.333e-01;-1.403e-03;7.983e-01;-1.344e-03;1.044e+00;1.000e+01;8.335e-01;1.401e-02;7.982e-01;1.358e-02;7.983e-01
0.621656000;1.044e+00;8.333e-01;-1.407e-03;7.983e-01;-1.348e-03;1.044e+00;1.000e+01;8.335e-01;1.401e-02;7.982e-01;1.357e-02;7.983e-01
0.631656000;1.044e+00;8.333e-01;-1.411e-03;7.983e-01;-1.352e-03;1.044e+00;1.000e+01;8.335e-01;1.401e-02;7.982e-01;1.357e-02;7.983e-01
0.641656000;1.044e+00;8.333e-01;-1.414e-03;7.983e-01;-1.354e-03;1.044e+00;1.000e+01;8.335e-01;1.401e-02;7.982e-01;1.357e-02;7.983e-01
0.651656000;1.044e+00;8.333e-01;-1.418e-03;7.983e-01;-1.358e-03;1.044e+00;1.000e+01;8.335e-01;1.401e-02;7.982e-01;1.356e-02;7.983e-01
0.661656000;1.044e+00;8.333e-01;-1.421e-03;7.983e-01;-1.361e-03;1.044e+00;1.000e+01;8.335e-01;1.401e-02;7.982e-01;1.356e-02;7.983e-01
0.671656000;1.044e+00;8.333e-01;-1.423e-03;7.983e-01;-1.363e-03;1.044e+00;1.000e+01;8.335e-01;1.401e-02;7.982e-01;1.356e-02;7.983e-01
0.681656000;1.044e+00;8.333e-01;-1.427e-03;7.983e-01;-1.367e-03;1.044e+00;1.000e+01;8.335e-01;1.401e-02;7.982e-01;1.355e-02;7.983e-01
0.691656000;1.044e+00;8.333e-01;-1.430e-03;7.983e-01;-1.370e-03;1.044e+00;1.000e+01;8.335e-01;1.401e-02;7.982e-01;1.355e-02;7.983e-01
0.701656000;1.044e+00;8.333e-01;-1.433e-03;7.983e-01;-1.373e-03;1.044e+00;1.000e+01;8.335e-01;1.401e-02;7.982e-01;1.355e-02;7.983e-01
0.711656000;1.044e+00;8.333e-01;-1.436e-03;7.983e-01;-1.376e-03;1.044e+00;1.000e+01;8.335e-01;1.401e-02;7.982e-01;1.354e-02;7.983e-01
0.721656000;1.044e+00;8.333e-01;-1.439e-03;7.983e-01;-1.379e-03;1.044e+00;1.000e+01;8.335e-01;1.401e-02;7.982e-01;1.354e-02;7.983e-01
0.731656000;1.044e+00;8.333e-01;-1.442e-03;7.983e-01;-1.381e-03;1.044e+00;1.000e+01;8.335e-01;1.401e-02;7.982e-01;1.354e-02;7.983e-01
0.741656000;1.044e+00;8.333e-01;-1.445e-03;7.983e-01;-1.384e-03;1.044e+00;1.000e+01;8.335e-01;1.401e-02;7.982e-01;1.354e-02;7.983e-01
0.751656000;1.044e+00;8.333e-01;-1.447e-03;7.983e-01;-1.387e-03;1.044e+00;1.000e+01;8.335e-01;1.401e-02;7.982e-01;1.354e-02;7.983e-01
0.761656000;1.044e+00;8.333e-01;-1.449e-03;7.983e-01;-1.388e-03;1.044e+00;1.000e+01;8.335e-01;1.401e-02;7.982e-01;1.353e-02;7.983e-01
0.771656000;1.044e+00;8.333e-01;-1.452e-03;7.983e-01;-1.391e-03;1.044e+00;1.000e+01;8.335e-01;1.401e-02;7.982e-01;1.353e-02;7.983e-01
0.781656000;1.044e+00;8.333e-01;-1.455e-03;7.983e-01;-1.394e-03;1.044e+00;1.000e+01;8.335e-01;1.401e-02;7.982e-01;1.353e-02;7.983e-01
0.791656000;1.044e+00;8.333e-01;-1.457e-03;7.983e-01;-1.396e-03;1.044e+00;1.000e+01;8.335e-01;1.401e-02;7.982e-01;1.353e-02;7.983e-01
0.801656000;1.044e+00;8.333e-01;-1.460e-03;7.983e-01;-1.399e-03;1.044e+00;1.000e+01;8.335e-01;1.401e-02;7.982e-01;1.352e-02;7.983e-01
0.811656000;1.044e+00;8.333e-01;-1.462e-03;7.983e-01;-1.401e-03;1.044e+00;1.000e+01;8.335e-01;1.401e-02;7.982e-01;1.352e-02;7.983e-01
0.821656000;1.044e+00;8.333e-01;-1.465e-03;7.983e-01;-1.404e-03;1.044e+00;1.000e+01;8.335e-01;1.401e-02;7.982e-01;1.352e-02;7.983e-01
0.831656000;1.044e+00;8.333e-01;-1.467e-03;7.983e-01;-1.406e-03;1.044e+00;1.000e+01;8.335e-01;1.401e-02;7.982e-01;1.352e-02;7.983e-01
0.841656000;1.044e+00;8.333e-01;-1.468e-03;7.983e-01;-1.407e-03;1.044e+00;1.000e+01;8.335e-01;1.401e-02;7.982e-01;1.351e-02;7.983e-01
0.851656000;1.044e+00;8.333e-01;-1.470e-03;7.983e-01;-1.409e-03;1.044e+00;1.000e+01;8.335e-01;1.401e-02;7.982e-01;1.351e-02;7.983e-01
0.861656000;1.044e+00;8.333e-01;-1.474e-03;7.983e-01;-1.412e-03;1.044e+00;1.000e+01;8.335e-01;1.401e-02;7.982e-01;1.351e-02;7.983e-01
0.871656000;1.044e+00;8.333e-01;-1.476e-03;7.983e-01;-1.414e-03;1.044e+00;1.000e+01;8.335e-01;1.401e-02;7.982e-01;1.351e-02;7.983e-01
0.881656000;1.044e+00;8.333e-01;-1.477e-03;7.983e-01;-1.415e-03;1.044e+00;1.000e+01;8.335e-01;1.401e-02;7.982e-01;1.351e-02;7.984e-01
0.891656000;1.044e+00;8.333e-01;-1.479e-03;7.984e-01;-1.417e-03;1.044e+00;1.000e+01;8.335e-01;1.401e-02;7.982e-01;1.350e-02;7.984e-01
0.901656000;1.044e+00;8.333e-01;-1.481e-03;7.984e-01;-1.419e-03;1.044e+00;1.000e+01;8.335e-01;1.401e-02;7.982e-01;1.350e-02;7.984e-01
0.911656000;1.044e+00;8.333e-01;-1.483e-03;7.984e-01;-1.421e-03;1.044e+00;1.000e+01;8.335e-01;1.401e-02;7.982e-01;1.350e-02;7.984e-01
0.921656000;1.044e+00;8.333e-01;-1.485e-03;7.984e-01;-1.423e-03;1.044e+00;1.000e+01;8.335e-01;1.401e-02;7.982e-01;1.350e-02;7.984e-01
0.931656000;1.044e+00;8.333e-01;-1.486e-03;7.984e-01;-1.424e-03;1.044e+00;1.000e+01;8.335e-01;1.401e-02;7.982e-01;1.350e-02;7.984e-01
0.941656000;1.044e+00;8.333e-01;-1.488e-03;7.984e-01;-1.426e-03;1.044e+00;1.000e+01;8.335e-01;1.401e-02;7.982e-01;1.350e-02;7.984e-01
0.951656000;1.044e+00;8.333e-01;-1.490e-03;7.984e-01;-1.427e-03;1.044e+00;1.000e+01;8.335e-01;1.401e-02;7.982e-01;1.349e-02;7.984e-01
0.961656000;1.044e+00;8.333e-01;-1.492e-03;7.984e-01;-1.429e-03;1.044e+00;1.000e+01;8.335e-01;1.401e-02;7.982e-01;1.349e-02;7.984e-01
0.971656000;1.044e+00;8.333e-01;-1.494e-03;7.984e-01;-1.431e-03;1.044e+00;1.000e+01;8.335e-01;1.401e-02;7.982e-01;1.349e-02;7.984e-01
0.981656000;1.044e+00;8.333e-01;-1.495e-03;7.984e-01;-1.432e-03;1.044e+00;1.000e+01;8.335e-01;1.401e-02;7.982e-01;1.349e-02;7.984e-01
0.991656000;1.044e+00;8.333e-01;-1.497e-03;7.984e-01;-1.434e-03;1.044e+00;1.000e+01;8.335e-01;1.401e-02;7.982e-01;1.349e-02;7.984e-01
1.001656000;1.044e+00;8.333e-01;-1.498e-03;7.984e-01;-1.435e-03;1.044e+00;1.000e+01;8.335e-01;1.401e-02;7.982e-01;1.349e-02;7.984e-01
1.011656000;1.044e+00;8.333e-01;-1.500e-03;7.984e-01;-1.437e-03;1.044e+00;1.000e+01;8.335e-01;1.401e-02;7.982e-01;1.349e-02;7.984e-01
1.021656000;1.044e+00;8.333e-01;-1.502e-03;7.984e-01;-1.439e-03;1.044e+00;1.000e+01;8.335e-01;1.401e-02;7.982e-01;1.348e-02;7.984e-01
1.031656000;1.044e+00;8.333e-01;-1.503e-03;7.984e-01;-1.440e-03;1.044e+00;1.000e+01;8.335e-01;1.401e-02;7.982e-01;1.348e-02;7.984e-01
1.041656000;1.044e+00;8.333e-01;-1.504e-03;7.984e-01;-1.441e-03;1.044e+00;1.000e+01;8.335e-01;1.401e-02;7.982e-01;1.348e-02;7.984e-01
1.051656000;1.044e+00;8.333e-01;-1.506e-03;7.984e-01;-1.442e-03;1.044e+00;1.000e+01;8.335e-01;1.401e-02;7.982e-01;1.348e-02;7.984e-01
1.061656000;1.044e+00;8.333e-01;-1.507e-03;7.984e-01;-1.443e-03;1.044e+00;1.000e+01;8.335e-01;1.401e-02;7.982e-01;1.348e-02;7.984e-01
1.071656000;1.044e+00;8.333e-01;-1.509e-03;7.984e-01;-1.445e-03;1.044e+00;1.000e+01;8.335e-01;1.401e-02;7.982e-01;1.348e-02;7.984e-01
1.081656000;1.044e+00;8.333e-01;-1.510e-03;7.984e-01;-1.446e-03;1.044e+00;1.000e+01;8.335e-01;1.401e-02;7.982e-01;1.348e-02;7.984e-01
1.091656000;1.044e+00;8.333e-01;-1.510e-03;7.984e-01;-1.447e-03;1.044e+00;1.000e+01;8.335e-01;1.401e-02;7.982e-01;1.348e-02;7.984e-01
1.101656000;1.044e+00;8.333e-01;-1.513e-03;7.984e-01;-1.449e-03;1.044e+00;1.000e+01;8.335e-01;1.401e-02;7.982e-01;1.347e-02;7.984e-01
