time;BusPDR_BUS_Voltage;BusPDR_BUS_ActivePower;BusPDR_BUS_ReactivePower;BusPDR_BUS_ActiveCurrent;BusPDR_BUS_ReactiveCurrent;Wind_Turbine_GEN_MagnitudeControlledByAVRPu;StepUp_Xfmr_XFMR_Tap;Wind_Turbine_GEN_ActivePowerSetpointPu;Wind_Turbine_GEN_ReactivePowerSetpointPu;Wind_Turbine_GEN_AVRSetpointPu;Wind_Turbine_GEN_InjectedActiveCurrent;Wind_Turbine_GEN_InjectedReactiveCurrent;Wind_Turbine_GEN_InjectedCurrent
0.001069000;1.077e+00;8.597e-01;-3.736e-01;7.985e-01;-3.469e-01;1.069e+00;1.000e+01;7.502e-01;-4.245e-01;-4.245e-01;8.056e-01;-3.300e-01;8.706e-01
0.001070000;1.077e+00;8.597e-01;-3.736e-01;7.985e-01;-3.469e-01;1.069e+00;1.000e+01;7.502e-01;-4.245e-01;-4.245e-01;8.056e-01;-3.300e-01;8.706e-01
0.001071000;1.077e+00;8.597e-01;-3.736e-01;7.985e-01;-3.469e-01;1.069e+00;1.000e+01;7.502e-01;-4.245e-01;-4.245e-01;8.056e-01;-3.300e-01;8.706e-01
0.001073000;1.077e+00;8.597e-01;-3.736e-01;7.985e-01;-3.469e-01;1.069e+00;1.000e+01;7.502e-01;-4.245e-01;-4.245e-01;8.056e-01;-3.300e-01;8.706e-01
0.001077000;1.077e+00;8.597e-01;-3.736e-01;7.985e-01;-3.469e-01;1.069e+00;1.000e+01;7.502e-01;-4.245e-01;-4.245e-01;8.056e-01;-3.300e-01;8.706e-01
0.001085000;1.077e+00;8.597e-01;-3.736e-01;7.985e-01;-3.469e-01;1.069e+00;1.000e+01;7.502e-01;-4.245e-01;-4.245e-01;8.056e-01;-3.300e-01;8.706e-01
0.001101000;1.077e+00;8.597e-01;-3.736e-01;7.985e-01;-3.469e-01;1.069e+00;1.000e+01;7.502e-01;-4.245e-01;-4.245e-01;8.056e-01;-3.300e-01;8.706e-01
0.001133000;1.077e+00;8.597e-01;-3.735e-01;7.985e-01;-3.469e-01;1.069e+00;1.000e+01;7.502e-01;-4.245e-01;-4.245e-01;8.056e-01;-3.300e-01;8.706e-01
0.001197000;1.077e+00;8.597e-01;-3.735e-01;7.984e-01;-3.469e-01;1.069e+00;1.000e+01;7.502e-01;-4.245e-01;-4.245e-01;8.056e-01;-3.300e-01;8.705e-01
0.001325000;1.077e+00;8.597e-01;-3.735e-01;7.984e-01;-3.469e-01;1.069e+00;1.000e+01;7.502e-01;-4.245e-01;-4.245e-01;8.055e-01;-3.300e-01;8.705e-01
0.001453000;1.077e+00;8.596e-01;-3.735e-01;7.983e-01;-3.469e-01;1.069e+00;1.000e+01;7.502e-01;-4.245e-01;-4.245e-01;8.055e-01;-3.300e-01;8.704e-01
0.001581000;1.077e+00;8.596e-01;-3.735e-01;7.983e-01;-3.469e-01;1.069e+00;1.000e+01;7.502e-01;-4.245e-01;-4.245e-01;8.054e-01;-3.300e-01;8.704e-01
0.001709000;1.077e+00;8.595e-01;-3.735e-01;7.982e-01;-3.469e-01;1.069e+00;1.000e+01;7.502e-01;-4.245e-01;-4.245e-01;8.053e-01;-3.300e-01;8.703e-01
0.001837000;1.077e+00;8.595e-01;-3.735e-01;7.982e-01;-3.468e-01;1.069e+00;1.000e+01;7.502e-01;-4.245e-01;-4.245e-01;8.053e-01;-3.300e-01;8.703e-01
0.001965000;1.077e+00;8.594e-01;-3.735e-01;7.981e-01;-3.468e-01;1.069e+00;1.000e+01;7.502e-01;-4.245e-01;-4.245e-01;8.052e-01;-3.300e-01;8.702e-01
0.002093000;1.077e+00;8.593e-01;-3.735e-01;7.980e-01;-3.468e-01;1.069e+00;1.000e+01;7.502e-01;-4.245e-01;-4.245e-01;8.051e-01;-3.300e-01;8.701e-01
0.002349000;1.077e+00;8.592e-01;-3.735e-01;7.979e-01;-3.468e-01;1.069e+00;1.000e+01;7.502e-01;-4.245e-01;-4.245e-01;8.050e-01;-3.300e-01;8.700e-01
0.002572000;1.077e+00;8.590e-01;-3.735e-01;7.977e-01;-3.468e-01;1.069e+00;1.000e+01;7.502e-01;-4.245e-01;-4.245e-01;8.048e-01;-3.300e-01;8.698e-01
0.002795000;1.077e+00;8.588e-01;-3.735e-01;7.975e-01;-3.468e-01;1.069e+00;1.000e+01;7.502e-01;-4.245e-01;-4.245e-01;8.046e-01;-3.300e-01;8.697e-01
0.003017000;1.077e+00;8.587e-01;-3.735e-01;7.974e-01;-3.468e-01;1.069e+00;1.000e+01;7.502e-01;-4.245e-01;-4.245e-01;8.045e-01;-3.300e-01;8.695e-01
0.003463000;1.077e+00;8.583e-01;-3.735e-01;7.970e-01;-3.468e-01;1.069e+00;1.000e+01;7.502e-01;-4.245e-01;-4.245e-01;8.041e-01;-3.300e-01;8.692e-01
0.003908000;1.077e+00;8.579e-01;-3.735e-01;7.966e-01;-3.468e-01;1.069e+00;1.000e+01;7.502e-01;-4.245e-01;-4.245e-01;8.037e-01;-3.300e-01;8.688e-01
0.004444000;1.077e+00;8.573e-01;-3.735e-01;7.960e-01;-3.468e-01;1.069e+00;1.000e+01;7.502e-01;-4.245e-01;-4.245e-01;8.032e-01;-3.300e-01;8.683e-01
0.004979000;1.077e+00;8.567e-01;-3.736e-01;7.955e-01;-3.468e-01;1.069e+00;1.000e+01;7.502e-01;-4.245e-01;-4.245e-01;8.026e-01;-3.300e-01;8.678e-01
0.005514000;1.077e+00;8.560e-01;-3.736e-01;7.948e-01;-3.469e-01;1.069e+00;1.000e+01;7.502e-01;-4.245e-01;-4.245e-01;8.020e-01;-3.300e-01;8.672e-01
0.006050000;1.077e+00;8.554e-01;-3.736e-01;7.942e-01;-3.469e-01;1.069e+00;1.000e+01;7.502e-01;-4.245e-01;-4.245e-01;8.014e-01;-3.300e-01;8.666e-01
0.006585000;1.077e+00;8.546e-01;-3.737e-01;7.935e-01;-3.470e-01;1.069e+00;1.000e+01;7.502e-01;-4.245e-01;-4.245e-01;8.007e-01;-3.300e-01;8.660e-01
0.007121000;1.077e+00;8.539e-01;-3.738e-01;7.928e-01;-3.470e-01;1.069e+00;1.000e+01;7.502e-01;-4.245e-01;-4.245e-01;8.000e-01;-3.300e-01;8.654e-01
0.008192000;1.077e+00;8.524e-01;-3.739e-01;7.913e-01;-3.471e-01;1.069e+00;1.000e+01;7.502e-01;-4.245e-01;-4.245e-01;7.986e-01;-3.300e-01;8.641e-01
0.009262000;1.077e+00;8.508e-01;-3.740e-01;7.898e-01;-3.472e-01;1.069e+00;1.000e+01;7.502e-01;-4.245e-01;-4.245e-01;7.971e-01;-3.300e-01;8.627e-01
0.010333000;1.077e+00;8.491e-01;-3.741e-01;7.882e-01;-3.473e-01;1.069e+00;1.000e+01;7.502e-01;-4.245e-01;-4.245e-01;7.956e-01;-3.300e-01;8.613e-01
0.011404000;1.077e+00;8.475e-01;-3.742e-01;7.866e-01;-3.473e-01;1.069e+00;1.000e+01;7.502e-01;-4.245e-01;-4.245e-01;7.940e-01;-3.300e-01;8.598e-01
0.012475000;1.078e+00;8.458e-01;-3.743e-01;7.850e-01;-3.474e-01;1.069e+00;1.000e+01;7.502e-01;-4.245e-01;-4.245e-01;7.924e-01;-3.300e-01;8.584e-01
0.013546000;1.078e+00;8.442e-01;-3.744e-01;7.834e-01;-3.474e-01;1.069e+00;1.000e+01;7.502e-01;-4.245e-01;-4.245e-01;7.909e-01;-3.300e-01;8.570e-01
0.014617000;1.078e+00;8.425e-01;-3.745e-01;7.818e-01;-3.475e-01;1.070e+00;1.000e+01;7.502e-01;-4.245e-01;-4.245e-01;7.893e-01;-3.300e-01;8.555e-01
0.016759000;1.078e+00;8.394e-01;-3.746e-01;7.787e-01;-3.475e-01;1.070e+00;1.000e+01;7.502e-01;-4.245e-01;-4.245e-01;7.863e-01;-3.300e-01;8.527e-01
0.018900000;1.078e+00;8.364e-01;-3.746e-01;7.757e-01;-3.474e-01;1.070e+00;1.000e+01;7.502e-01;-4.245e-01;-4.245e-01;7.833e-01;-3.300e-01;8.500e-01
0.021042000;1.078e+00;8.335e-01;-3.746e-01;7.729e-01;-3.474e-01;1.070e+00;1.000e+01;7.502e-01;-4.245e-01;-4.245e-01;7.805e-01;-3.300e-01;8.474e-01
0.023184000;1.079e+00;8.308e-01;-3.745e-01;7.703e-01;-3.472e-01;1.070e+00;1.000e+01;7.502e-01;-4.245e-01;-4.245e-01;7.778e-01;-3.300e-01;8.449e-01
0.025326000;1.079e+00;8.283e-01;-3.745e-01;7.677e-01;-3.471e-01;1.071e+00;1.000e+01;7.502e-01;-4.245e-01;-4.245e-01;7.752e-01;-3.300e-01;8.426e-01
0.027467000;1.079e+00;8.259e-01;-3.743e-01;7.654e-01;-3.469e-01;1.071e+00;1.000e+01;7.502e-01;-4.245e-01;-4.245e-01;7.728e-01;-3.300e-01;8.403e-01
0.029609000;1.079e+00;8.237e-01;-3.742e-01;7.631e-01;-3.467e-01;1.071e+00;1.000e+01;7.502e-01;-4.245e-01;-4.245e-01;7.705e-01;-3.300e-01;8.382e-01
0.031751000;1.080e+00;8.215e-01;-3.741e-01;7.610e-01;-3.465e-01;1.071e+00;1.000e+01;7.502e-01;-4.245e-01;-4.245e-01;7.684e-01;-3.300e-01;8.362e-01
0.033893000;1.080e+00;8.196e-01;-3.740e-01;7.591e-01;-3.463e-01;1.072e+00;1.000e+01;7.502e-01;-4.245e-01;-4.245e-01;7.663e-01;-3.300e-01;8.343e-01
0.038176000;1.080e+00;8.159e-01;-3.737e-01;7.554e-01;-3.460e-01;1.072e+00;1.000e+01;7.502e-01;-4.245e-01;-4.245e-01;7.625e-01;-3.300e-01;8.308e-01
0.042460000;1.080e+00;8.126e-01;-3.734e-01;7.521e-01;-3.456e-01;1.072e+00;1.000e+01;7.502e-01;-4.245e-01;-4.245e-01;7.590e-01;-3.300e-01;8.277e-01
0.046743000;1.081e+00;8.096e-01;-3.732e-01;7.490e-01;-3.453e-01;1.073e+00;1.000e+01;7.502e-01;-4.245e-01;-4.245e-01;7.559e-01;-3.300e-01;8.248e-01
0.051026000;1.081e+00;8.068e-01;-3.729e-01;7.462e-01;-3.449e-01;1.073e+00;1.000e+01;7.502e-01;-4.245e-01;-4.245e-01;7.529e-01;-3.300e-01;8.221e-01
0.055310000;1.081e+00;8.042e-01;-3.727e-01;7.436e-01;-3.447e-01;1.073e+00;1.000e+01;7.502e-01;-4.245e-01;-4.245e-01;7.503e-01;-3.300e-01;8.196e-01
0.059593000;1.082e+00;8.017e-01;-3.726e-01;7.412e-01;-3.444e-01;1.074e+00;1.000e+01;7.502e-01;-4.245e-01;-4.245e-01;7.477e-01;-3.300e-01;8.173e-01
0.068160000;1.082e+00;7.973e-01;-3.723e-01;7.368e-01;-3.440e-01;1.074e+00;1.000e+01;7.502e-01;-4.245e-01;-4.245e-01;7.431e-01;-3.300e-01;8.131e-01
0.076727000;1.083e+00;7.933e-01;-3.720e-01;7.328e-01;-3.437e-01;1.074e+00;1.000e+01;7.502e-01;-4.245e-01;-4.245e-01;7.390e-01;-3.300e-01;8.094e-01
0.085294000;1.083e+00;7.896e-01;-3.719e-01;7.292e-01;-3.434e-01;1.075e+00;1.000e+01;7.502e-01;-4.245e-01;-4.245e-01;7.354e-01;-3.300e-01;8.060e-01
0.093861000;1.083e+00;7.863e-01;-3.717e-01;7.260e-01;-3.432e-01;1.075e+00;1.000e+01;7.502e-01;-4.245e-01;-4.245e-01;7.320e-01;-3.300e-01;8.030e-01
0.102428000;1.083e+00;7.832e-01;-3.718e-01;7.230e-01;-3.432e-01;1.075e+00;1.000e+01;7.502e-01;-4.245e-01;-4.245e-01;7.290e-01;-3.302e-01;8.003e-01
0.110995000;1.083e+00;7.802e-01;-3.729e-01;7.203e-01;-3.443e-01;1.075e+00;1.000e+01;7.502e-01;-4.245e-01;-4.245e-01;7.263e-01;-3.315e-01;7.984e-01
0.112449000;1.083e+00;7.798e-01;-3.728e-01;7.199e-01;-3.442e-01;1.075e+00;1.000e+01;7.502e-01;-4.245e-01;-4.245e-01;7.259e-01;-3.314e-01;7.980e-01
0.115357000;1.083e+00;7.789e-01;-3.728e-01;7.191e-01;-3.442e-01;1.075e+00;1.000e+01;7.502e-01;-4.245e-01;-4.245e-01;7.251e-01;-3.315e-01;7.973e-01
0.117974000;1.083e+00;7.782e-01;-3.729e-01;7.184e-01;-3.443e-01;1.075e+00;1.000e+01;7.502e-01;-4.245e-01;-4.245e-01;7.243e-01;-3.317e-01;7.967e-01
0.120590000;1.083e+00;7.774e-01;-3.730e-01;7.177e-01;-3.444e-01;1.075e+00;1.000e+01;7.502e-01;-4.245e-01;-4.245e-01;7.236e-01;-3.318e-01;7.961e-01
0.125824000;1.083e+00;7.760e-01;-3.732e-01;7.165e-01;-3.445e-01;1.075e+00;1.000e+01;7.502e-01;-4.245e-01;-4.245e-01;7.223e-01;-3.321e-01;7.950e-01
0.131058000;1.083e+00;7.747e-01;-3.734e-01;7.152e-01;-3.447e-01;1.075e+00;1.000e+01;7.502e-01;-4.245e-01;-4.245e-01;7.211e-01;-3.323e-01;7.940e-01
0.141058000;1.083e+00;7.725e-01;-3.737e-01;7.132e-01;-3.450e-01;1.075e+00;1.000e+01;7.502e-01;-4.245e-01;-4.245e-01;7.190e-01;-3.327e-01;7.922e-01
0.151058000;1.083e+00;7.705e-01;-3.739e-01;7.113e-01;-3.452e-01;1.075e+00;1.000e+01;7.502e-01;-4.245e-01;-4.245e-01;7.170e-01;-3.330e-01;7.906e-01
0.161058000;1.083e+00;7.686e-01;-3.742e-01;7.095e-01;-3.454e-01;1.075e+00;1.000e+01;7.502e-01;-4.245e-01;-4.245e-01;7.153e-01;-3.334e-01;7.891e-01
0.171058000;1.083e+00;7.669e-01;-3.744e-01;7.079e-01;-3.456e-01;1.075e+00;1.000e+01;7.502e-01;-4.245e-01;-4.245e-01;7.136e-01;-3.337e-01;7.878e-01
0.181058000;1.083e+00;7.653e-01;-3.746e-01;7.064e-01;-3.458e-01;1.075e+00;1.000e+01;7.502e-01;-4.245e-01;-4.245e-01;7.121e-01;-3.339e-01;7.865e-01
0.191058000;1.083e+00;7.638e-01;-3.748e-01;7.051e-01;-3.459e-01;1.075e+00;1.000e+01;7.502e-01;-4.245e-01;-4.245e-01;7.107e-01;-3.342e-01;7.854e-01
0.201058000;1.083e+00;7.625e-01;-3.749e-01;7.039e-01;-3.461e-01;1.075e+00;1.000e+01;7.502e-01;-4.245e-01;-4.245e-01;7.095e-01;-3.344e-01;7.843e-01
0.211058000;1.083e+00;7.613e-01;-3.751e-01;7.028e-01;-3.462e-01;1.075e+00;1.000e+01;7.502e-01;-4.245e-01;-4.245e-01;7.084e-01;-3.346e-01;7.834e-01
0.220262000;1.083e+00;7.603e-01;-3.752e-01;7.018e-01;-3.463e-01;1.075e+00;1.000e+01;7.502e-01;-4.245e-01;-4.245e-01;7.074e-01;-3.348e-01;7.826e-01
0.220263000;1.083e+00;7.603e-01;-3.752e-01;7.018e-01;-3.463e-01;1.075e+00;1.000e+01;7.502e-01;-4.245e-01;-4.245e-01;7.074e-01;-3.348e-01;7.826e-01
0.220264000;1.083e+00;7.603e-01;-3.752e-01;7.018e-01;-3.463e-01;1.075e+00;1.000e+01;7.502e-01;-4.245e-01;-4.245e-01;7.074e-01;-3.348e-01;7.826e-01
0.220266000;1.083e+00;7.603e-01;-3.752e-01;7.018e-01;-3.463e-01;1.075e+00;1.000e+01;7.502e-01;-4.245e-01;-4.245e-01;7.074e-01;-3.348e-01;7.826e-01
0.220270000;1.083e+00;7.603e-01;-3.752e-01;7.018e-01;-3.463e-01;1.075e+00;1.000e+01;7.502e-01;-4.245e-01;-4.245e-01;7.074e-01;-3.348e-01;7.826e-01
0.220278000;1.083e+00;7.603e-01;-3.752e-01;7.018e-01;-3.463e-01;1.075e+00;1.000e+01;7.502e-01;-4.245e-01;-4.245e-01;7.074e-01;-3.348e-01;7.826e-01
0.220294000;1.083e+00;7.603e-01;-3.752e-01;7.018e-01;-3.463e-01;1.075e+00;1.000e+01;7.502e-01;-4.245e-01;-4.245e-01;7.074e-01;-3.348e-01;7.826e-01
0.220326000;1.083e+00;7.603e-01;-3.752e-01;7.018e-01;-3.463e-01;1.075e+00;1.000e+01;7.502e-01;-4.245e-01;-4.245e-01;7.074e-01;-3.348e-01;7.826e-01
0.220390000;1.083e+00;7.603e-01;-3.752e-01;7.018e-01;-3.463e-01;1.075e+00;1.000e+01;7.502e-01;-4.245e-01;-4.245e-01;7.074e-01;-3.348e-01;7.826e-01
0.220518000;1.083e+00;7.603e-01;-3.752e-01;7.018e-01;-3.463e-01;1.075e+00;1.000e+01;7.502e-01;-4.245e-01;-4.245e-01;7.074e-01;-3.348e-01;7.826e-01
0.220774000;1.083e+00;7.603e-01;-3.752e-01;7.018e-01;-3.463e-01;1.075e+00;1.000e+01;7.502e-01;-4.245e-01;-4.245e-01;7.074e-01;-3.348e-01;7.826e-01
0.221286000;1.083e+00;7.602e-01;-3.752e-01;7.017e-01;-3.463e-01;1.075e+00;1.000e+01;7.502e-01;-4.245e-01;-4.245e-01;7.073e-01;-3.348e-01;7.826e-01
0.222310000;1.083e+00;7.601e-01;-3.752e-01;7.016e-01;-3.464e-01;1.075e+00;1.000e+01;7.502e-01;-4.245e-01;-4.245e-01;7.072e-01;-3.348e-01;7.825e-01
0.224358000;1.083e+00;7.599e-01;-3.752e-01;7.015e-01;-3.464e-01;1.075e+00;1.000e+01;7.502e-01;-4.245e-01;-4.245e-01;7.070e-01;-3.348e-01;7.823e-01
0.228454000;1.083e+00;7.595e-01;-3.753e-01;7.011e-01;-3.464e-01;1.075e+00;1.000e+01;7.502e-01;-4.245e-01;-4.245e-01;7.067e-01;-3.349e-01;7.820e-01
0.236646000;1.083e+00;7.588e-01;-3.754e-01;7.004e-01;-3.465e-01;1.075e+00;1.000e+01;7.502e-01;-4.245e-01;-4.245e-01;7.060e-01;-3.350e-01;7.814e-01
0.246646000;1.083e+00;7.579e-01;-3.755e-01;6.996e-01;-3.466e-01;1.075e+00;1.000e+01;7.502e-01;-4.245e-01;-4.245e-01;7.052e-01;-3.352e-01;7.808e-01
0.256646000;1.083e+00;7.572e-01;-3.756e-01;6.989e-01;-3.467e-01;1.075e+00;1.000e+01;7.502e-01;-4.245e-01;-4.245e-01;7.045e-01;-3.353e-01;7.802e-01
0.266646000;1.083e+00;7.565e-01;-3.757e-01;6.983e-01;-3.468e-01;1.075e+00;1.000e+01;7.502e-01;-4.245e-01;-4.245e-01;7.038e-01;-3.354e-01;7.796e-01
0.276646000;1.083e+00;7.559e-01;-3.757e-01;6.977e-01;-3.468e-01;1.075e+00;1.000e+01;7.502e-01;-4.245e-01;-4.245e-01;7.032e-01;-3.355e-01;7.792e-01
0.286646000;1.083e+00;7.553e-01;-3.758e-01;6.972e-01;-3.469e-01;1.075e+00;1.000e+01;7.502e-01;-4.245e-01;-4.245e-01;7.027e-01;-3.356e-01;7.787e-01
0.296646000;1.083e+00;7.548e-01;-3.759e-01;6.967e-01;-3.469e-01;1.075e+00;1.000e+01;7.502e-01;-4.245e-01;-4.245e-01;7.022e-01;-3.357e-01;7.783e-01
0.306646000;1.083e+00;7.544e-01;-3.759e-01;6.963e-01;-3.470e-01;1.075e+00;1.000e+01;7.502e-01;-4.245e-01;-4.245e-01;7.018e-01;-3.357e-01;7.780e-01
0.316646000;1.083e+00;7.539e-01;-3.760e-01;6.959e-01;-3.470e-01;1.075e+00;1.000e+01;7.502e-01;-4.245e-01;-4.245e-01;7.014e-01;-3.358e-01;7.777e-01
0.326646000;1.083e+00;7.536e-01;-3.760e-01;6.956e-01;-3.471e-01;1.075e+00;1.000e+01;7.502e-01;-4.245e-01;-4.245e-01;7.011e-01;-3.359e-01;7.774e-01
0.336646000;1.083e+00;7.532e-01;-3.761e-01;6.953e-01;-3.471e-01;1.075e+00;1.000e+01;7.502e-01;-4.245e-01;-4.245e-01;7.007e-01;-3.359e-01;7.771e-01
0.346646000;1.083e+00;7.529e-01;-3.761e-01;6.950e-01;-3.471e-01;1.075e+00;1.000e+01;7.502e-01;-4.245e-01;-4.245e-01;7.004e-01;-3.360e-01;7.769e-01
0.354382000;1.083e+00;7.527e-01;-3.761e-01;6.948e-01;-3.472e-01;1.075e+00;1.000e+01;7.502e-01;-4.245e-01;-4.245e-01;7.002e-01;-3.360e-01;7.767e-01
0.354383000;1.083e+00;7.527e-01;-3.761e-01;6.948e-01;-3.472e-01;1.075e+00;1.000e+01;7.502e-01;-4.245e-01;-4.245e-01;7.002e-01;-3.360e-01;7.767e-01
0.354384000;1.083e+00;7.527e-01;-3.761e-01;6.948e-01;-3.472e-01;1.075e+00;1.000e+01;7.502e-01;-4.245e-01;-4.245e-01;7.002e-01;-3.360e-01;7.767e-01
0.354386000;1.083e+00;7.527e-01;-3.761e-01;6.948e-01;-3.472e-01;1.075e+00;1.000e+01;7.502e-01;-4.245e-01;-4.245e-01;7.002e-01;-3.360e-01;7.767e-01
0.354390000;1.083e+00;7.527e-01;-3.761e-01;6.948e-01;-3.472e-01;1.075e+00;1.000e+01;7.502e-01;-4.245e-01;-4.245e-01;7.002e-01;-3.360e-01;7.767e-01
0.354398000;1.083e+00;7.527e-01;-3.761e-01;6.948e-01;-3.472e-01;1.075e+00;1.000e+01;7.502e-01;-4.245e-01;-4.245e-01;7.002e-01;-3.360e-01;7.767e-01
0.354414000;1.083e+00;7.527e-01;-3.761e-01;6.948e-01;-3.472e-01;1.075e+00;1.000e+01;7.502e-01;-4.245e-01;-4.245e-01;7.002e-01;-3.360e-01;7.767e-01
0.354446000;1.083e+00;7.527e-01;-3.761e-01;6.948e-01;-3.472e-01;1.075e+00;1.000e+01;7.502e-01;-4.245e-01;-4.245e-01;7.002e-01;-3.360e-01;7.767e-01
0.354510000;1.083e+00;7.527e-01;-3.761e-01;6.948e-01;-3.472e-01;1.075e+00;1.000e+01;7.502e-01;-4.245e-01;-4.245e-01;7.002e-01;-3.360e-01;7.767e-01
0.354638000;1.083e+00;7.527e-01;-3.761e-01;6.948e-01;-3.472e-01;1.075e+00;1.000e+01;7.502e-01;-4.245e-01;-4.245e-01;7.002e-01;-3.360e-01;7.767e-01
0.354894000;1.083e+00;7.527e-01;-3.761e-01;6.948e-01;-3.472e-01;1.075e+00;1.000e+01;7.502e-01;-4.245e-01;-4.245e-01;7.002e-01;-3.360e-01;7.767e-01
0.355406000;1.083e+00;7.527e-01;-3.761e-01;6.948e-01;-3.472e-01;1.075e+00;1.000e+01;7.502e-01;-4.245e-01;-4.245e-01;7.002e-01;-3.360e-01;7.767e-01
0.356430000;1.083e+00;7.527e-01;-3.761e-01;6.947e-01;-3.472e-01;1.075e+00;1.000e+01;7.502e-01;-4.245e-01;-4.245e-01;7.002e-01;-3.360e-01;7.766e-01
0.358478000;1.083e+00;7.526e-01;-3.761e-01;6.947e-01;-3.472e-01;1.075e+00;1.000e+01;7.502e-01;-4.245e-01;-4.245e-01;7.001e-01;-3.360e-01;7.766e-01
