time;BusPDR_BUS_Voltage;BusPDR_BUS_ActivePower;BusPDR_BUS_ReactivePower;BusPDR_BUS_ActiveCurrent;BusPDR_BUS_ReactiveCurrent;Wind_Turbine_GEN_UPuInjTerminal;Wind_Turbine_GEN_IpInjTerminal;Wind_Turbine_GEN_IqInjTerminal;Measurements_BUS_Voltage;Measurements_BUS_ActivePower;Measurements_BUS_ReactivePower;InfiniteBus_BUS_NetworkFrequencyPu;StepUp_Xfmr_XFMR_Tap;Wind_Turbine_GEN_ActivePowerSetpointPu;Wind_Turbine_GEN_ReactivePowerSetpointPu;NetworkFrequencyPu
30.035498000;9.563e-01;4.051e-01;4.642e-01;4.236e-01;4.855e-01;9.568e-01;4.233e-01;4.857e-01;9.563e-01;1.620e-02;1.857e-02;5.000e+01;1.000e+01;4.166e-01;4.449e-01;5.000e+01
30.037298000;9.564e-01;4.060e-01;4.652e-01;4.245e-01;4.864e-01;9.569e-01;4.243e-01;4.866e-01;9.564e-01;1.624e-02;1.861e-02;5.000e+01;1.000e+01;4.166e-01;4.449e-01;5.000e+01
30.039098000;9.565e-01;4.069e-01;4.660e-01;4.254e-01;4.872e-01;9.570e-01;4.252e-01;4.874e-01;9.565e-01;1.628e-02;1.864e-02;5.000e+01;1.000e+01;4.166e-01;4.449e-01;5.000e+01
30.039998000;9.565e-01;4.073e-01;4.664e-01;4.258e-01;4.876e-01;9.571e-01;4.256e-01;4.878e-01;9.565e-01;1.629e-02;1.866e-02;5.000e+01;1.000e+01;4.166e-01;4.449e-01;5.000e+01
30.040898000;9.566e-01;4.078e-01;4.667e-01;4.263e-01;4.879e-01;9.571e-01;4.260e-01;4.881e-01;9.566e-01;1.631e-02;1.867e-02;5.000e+01;1.000e+01;4.166e-01;4.449e-01;5.000e+01
30.041798000;9.566e-01;4.081e-01;4.671e-01;4.266e-01;4.883e-01;9.571e-01;4.264e-01;4.885e-01;9.566e-01;1.632e-02;1.868e-02;5.000e+01;1.000e+01;4.166e-01;4.449e-01;5.000e+01
30.043598000;9.567e-01;4.088e-01;4.677e-01;4.274e-01;4.888e-01;9.572e-01;4.272e-01;4.891e-01;9.567e-01;1.635e-02;1.871e-02;5.000e+01;1.000e+01;4.166e-01;4.449e-01;5.000e+01
30.044498000;9.567e-01;4.092e-01;4.679e-01;4.277e-01;4.891e-01;9.572e-01;4.275e-01;4.893e-01;9.567e-01;1.637e-02;1.872e-02;5.000e+01;1.000e+01;4.166e-01;4.449e-01;5.000e+01
30.045398000;9.567e-01;4.095e-01;4.682e-01;4.281e-01;4.893e-01;9.573e-01;4.278e-01;4.895e-01;9.567e-01;1.638e-02;1.873e-02;5.000e+01;1.000e+01;4.166e-01;4.449e-01;5.000e+01
30.046298000;9.567e-01;4.098e-01;4.684e-01;4.284e-01;4.896e-01;9.573e-01;4.281e-01;4.897e-01;9.567e-01;1.639e-02;1.874e-02;5.000e+01;1.000e+01;4.166e-01;4.449e-01;5.000e+01
30.049898000;9.568e-01;4.110e-01;4.691e-01;4.295e-01;4.903e-01;9.574e-01;4.293e-01;4.905e-01;9.568e-01;1.644e-02;1.876e-02;5.000e+01;1.000e+01;4.166e-01;4.449e-01;5.000e+01
30.050798000;9.568e-01;4.112e-01;4.693e-01;4.298e-01;4.904e-01;9.574e-01;4.295e-01;4.906e-01;9.568e-01;1.645e-02;1.877e-02;5.000e+01;1.000e+01;4.166e-01;4.449e-01;5.000e+01
30.053598000;9.569e-01;4.119e-01;4.697e-01;4.305e-01;4.908e-01;9.574e-01;4.303e-01;4.911e-01;9.569e-01;1.648e-02;1.879e-02;5.000e+01;1.000e+01;4.166e-01;4.449e-01;5.000e+01
30.054598000;9.569e-01;4.122e-01;4.698e-01;4.307e-01;4.910e-01;9.574e-01;4.305e-01;4.912e-01;9.569e-01;1.649e-02;1.879e-02;5.000e+01;1.000e+01;4.166e-01;4.449e-01;5.000e+01
30.055598000;9.569e-01;4.124e-01;4.699e-01;4.309e-01;4.911e-01;9.574e-01;4.307e-01;4.913e-01;9.569e-01;1.649e-02;1.880e-02;5.000e+01;1.000e+01;4.166e-01;4.449e-01;5.000e+01
30.059598000;9.569e-01;4.132e-01;4.703e-01;4.318e-01;4.914e-01;9.575e-01;4.315e-01;4.916e-01;9.569e-01;1.653e-02;1.881e-02;5.000e+01;1.000e+01;4.166e-01;4.449e-01;5.000e+01
30.060598000;9.570e-01;4.133e-01;4.704e-01;4.319e-01;4.915e-01;9.575e-01;4.317e-01;4.917e-01;9.570e-01;1.653e-02;1.881e-02;5.000e+01;1.000e+01;4.166e-01;4.449e-01;5.000e+01
30.062598000;9.570e-01;4.137e-01;4.705e-01;4.323e-01;4.917e-01;9.575e-01;4.320e-01;4.919e-01;9.570e-01;1.655e-02;1.882e-02;5.000e+01;1.000e+01;4.166e-01;4.449e-01;5.000e+01
30.064598000;9.570e-01;4.139e-01;4.706e-01;4.326e-01;4.918e-01;9.575e-01;4.323e-01;4.920e-01;9.570e-01;1.656e-02;1.882e-02;5.000e+01;1.000e+01;4.166e-01;4.449e-01;5.000e+01
30.067598000;9.570e-01;4.143e-01;4.708e-01;4.329e-01;4.919e-01;9.575e-01;4.327e-01;4.921e-01;9.570e-01;1.657e-02;1.883e-02;5.000e+01;1.000e+01;4.166e-01;4.449e-01;5.000e+01
30.069598000;9.570e-01;4.145e-01;4.708e-01;4.332e-01;4.920e-01;9.576e-01;4.330e-01;4.922e-01;9.570e-01;1.658e-02;1.883e-02;5.000e+01;1.000e+01;4.166e-01;4.449e-01;5.000e+01
30.070598000;9.570e-01;4.147e-01;4.709e-01;4.333e-01;4.920e-01;9.576e-01;4.331e-01;4.922e-01;9.570e-01;1.659e-02;1.884e-02;5.000e+01;1.000e+01;4.166e-01;4.449e-01;5.000e+01
30.073598000;9.570e-01;4.150e-01;4.710e-01;4.336e-01;4.921e-01;9.576e-01;4.333e-01;4.923e-01;9.570e-01;1.660e-02;1.884e-02;5.000e+01;1.000e+01;4.166e-01;4.449e-01;5.000e+01
30.081598000;9.570e-01;4.155e-01;4.712e-01;4.342e-01;4.923e-01;9.576e-01;4.339e-01;4.925e-01;9.570e-01;1.662e-02;1.885e-02;5.000e+01;1.000e+01;4.166e-01;4.449e-01;5.000e+01
30.089598000;9.571e-01;4.159e-01;4.713e-01;4.346e-01;4.924e-01;9.576e-01;4.343e-01;4.927e-01;9.571e-01;1.664e-02;1.885e-02;5.000e+01;1.000e+01;4.166e-01;4.449e-01;5.000e+01
30.090598000;9.571e-01;4.159e-01;4.713e-01;4.346e-01;4.924e-01;9.576e-01;4.344e-01;4.927e-01;9.571e-01;1.664e-02;1.885e-02;5.000e+01;1.000e+01;4.166e-01;4.449e-01;5.000e+01
30.097598000;9.571e-01;4.162e-01;4.714e-01;4.348e-01;4.925e-01;9.576e-01;4.346e-01;4.928e-01;9.571e-01;1.665e-02;1.886e-02;5.000e+01;1.000e+01;4.166e-01;4.449e-01;5.000e+01
30.138598000;9.571e-01;4.166e-01;4.719e-01;4.353e-01;4.931e-01;9.577e-01;4.350e-01;4.933e-01;9.571e-01;1.666e-02;1.888e-02;5.000e+01;1.000e+01;4.166e-01;4.449e-01;5.000e+01
30.160598000;9.572e-01;4.166e-01;4.722e-01;4.353e-01;4.933e-01;9.577e-01;4.351e-01;4.936e-01;9.572e-01;1.666e-02;1.889e-02;5.000e+01;1.000e+01;4.166e-01;4.449e-01;5.000e+01
30.173598000;9.572e-01;4.167e-01;4.724e-01;4.353e-01;4.935e-01;9.577e-01;4.350e-01;4.937e-01;9.572e-01;1.667e-02;1.889e-02;5.000e+01;1.000e+01;4.166e-01;4.449e-01;5.000e+01
30.304598000;9.573e-01;4.167e-01;4.738e-01;4.352e-01;4.949e-01;9.579e-01;4.350e-01;4.951e-01;9.573e-01;1.667e-02;1.895e-02;5.000e+01;1.000e+01;4.166e-01;4.449e-01;5.000e+01
30.430598000;9.574e-01;4.166e-01;4.749e-01;4.352e-01;4.960e-01;9.580e-01;4.349e-01;4.962e-01;9.574e-01;1.666e-02;1.900e-02;5.000e+01;1.000e+01;4.166e-01;4.449e-01;5.000e+01
30.516598000;9.575e-01;4.166e-01;4.755e-01;4.351e-01;4.966e-01;9.580e-01;4.349e-01;4.969e-01;9.575e-01;1.666e-02;1.902e-02;5.000e+01;1.000e+01;4.166e-01;4.449e-01;5.000e+01
30.520598000;9.575e-01;4.166e-01;4.756e-01;4.351e-01;4.967e-01;9.580e-01;4.349e-01;4.969e-01;9.575e-01;1.666e-02;1.902e-02;5.000e+01;1.000e+01;4.166e-01;4.449e-01;5.000e+01
30.614598000;9.575e-01;4.166e-01;4.762e-01;4.351e-01;4.973e-01;9.581e-01;4.349e-01;4.975e-01;9.575e-01;1.666e-02;1.905e-02;5.000e+01;1.000e+01;4.166e-01;4.449e-01;5.000e+01
30.759598000;9.576e-01;4.166e-01;4.769e-01;4.351e-01;4.980e-01;9.582e-01;4.348e-01;4.982e-01;9.576e-01;1.666e-02;1.908e-02;5.000e+01;1.000e+01;4.166e-01;4.449e-01;5.000e+01
30.855598000;9.577e-01;4.166e-01;4.772e-01;4.350e-01;4.983e-01;9.582e-01;4.348e-01;4.985e-01;9.577e-01;1.666e-02;1.909e-02;5.000e+01;1.000e+01;4.166e-01;4.449e-01;5.000e+01
30.975598000;9.577e-01;4.166e-01;4.776e-01;4.350e-01;4.987e-01;9.582e-01;4.348e-01;4.989e-01;9.577e-01;1.666e-02;1.910e-02;5.000e+01;1.000e+01;4.166e-01;4.449e-01;5.000e+01
31.046598000;9.577e-01;4.166e-01;4.777e-01;4.350e-01;4.988e-01;9.583e-01;4.348e-01;4.990e-01;9.577e-01;1.666e-02;1.911e-02;5.000e+01;1.000e+01;4.166e-01;4.449e-01;5.000e+01
31.106598000;9.577e-01;4.166e-01;4.777e-01;4.350e-01;4.988e-01;9.583e-01;4.348e-01;4.991e-01;9.577e-01;1.666e-02;1.911e-02;5.000e+01;1.000e+01;4.166e-01;4.449e-01;5.000e+01
31.112598000;9.577e-01;4.166e-01;4.777e-01;4.350e-01;4.989e-01;9.583e-01;4.348e-01;4.991e-01;9.577e-01;1.666e-02;1.911e-02;5.000e+01;1.000e+01;4.166e-01;4.449e-01;5.000e+01
31.287598000;9.577e-01;4.166e-01;4.778e-01;4.350e-01;4.989e-01;9.583e-01;4.348e-01;4.991e-01;9.577e-01;1.666e-02;1.911e-02;5.000e+01;1.000e+01;4.166e-01;4.449e-01;5.000e+01
31.429598000;9.577e-01;4.166e-01;4.776e-01;4.350e-01;4.987e-01;9.582e-01;4.348e-01;4.989e-01;9.577e-01;1.666e-02;1.911e-02;5.000e+01;1.000e+01;4.166e-01;4.449e-01;5.000e+01
31.607598000;9.577e-01;4.166e-01;4.772e-01;4.350e-01;4.983e-01;9.582e-01;4.348e-01;4.986e-01;9.577e-01;1.666e-02;1.909e-02;5.000e+01;1.000e+01;4.166e-01;4.449e-01;5.000e+01
31.616598000;9.576e-01;4.166e-01;4.772e-01;4.350e-01;4.983e-01;9.582e-01;4.348e-01;4.985e-01;9.576e-01;1.666e-02;1.909e-02;5.000e+01;1.000e+01;4.166e-01;4.449e-01;5.000e+01
31.642598000;9.576e-01;4.166e-01;4.771e-01;4.351e-01;4.983e-01;9.582e-01;4.348e-01;4.985e-01;9.576e-01;1.666e-02;1.909e-02;5.000e+01;1.000e+01;4.166e-01;4.449e-01;5.000e+01
31.766598000;9.576e-01;4.166e-01;4.768e-01;4.351e-01;4.979e-01;9.582e-01;4.348e-01;4.981e-01;9.576e-01;1.666e-02;1.907e-02;5.000e+01;1.000e+01;4.166e-01;4.449e-01;5.000e+01
31.859598000;9.576e-01;4.166e-01;4.764e-01;4.351e-01;4.975e-01;9.581e-01;4.348e-01;4.977e-01;9.576e-01;1.666e-02;1.906e-02;5.000e+01;1.000e+01;4.166e-01;4.449e-01;5.000e+01
31.939598000;9.575e-01;4.166e-01;4.760e-01;4.351e-01;4.972e-01;9.581e-01;4.348e-01;4.974e-01;9.575e-01;1.666e-02;1.904e-02;5.000e+01;1.000e+01;4.166e-01;4.449e-01;5.000e+01
32.231598000;9.574e-01;4.166e-01;4.746e-01;4.352e-01;4.957e-01;9.579e-01;4.349e-01;4.960e-01;9.574e-01;1.666e-02;1.898e-02;5.000e+01;1.000e+01;4.166e-01;4.449e-01;5.000e+01
32.302598000;9.574e-01;4.166e-01;4.742e-01;4.352e-01;4.954e-01;9.579e-01;4.349e-01;4.956e-01;9.574e-01;1.666e-02;1.897e-02;5.000e+01;1.000e+01;4.166e-01;4.449e-01;5.000e+01
32.315598000;9.573e-01;4.166e-01;4.742e-01;4.352e-01;4.953e-01;9.579e-01;4.349e-01;4.955e-01;9.573e-01;1.666e-02;1.897e-02;5.000e+01;1.000e+01;4.166e-01;4.449e-01;5.000e+01
32.404598000;9.573e-01;4.166e-01;4.736e-01;4.352e-01;4.948e-01;9.578e-01;4.350e-01;4.950e-01;9.573e-01;1.666e-02;1.895e-02;5.000e+01;1.000e+01;4.166e-01;4.449e-01;5.000e+01
34.722598000;9.557e-01;4.166e-01;4.576e-01;4.359e-01;4.788e-01;9.562e-01;4.357e-01;4.791e-01;9.557e-01;1.666e-02;1.830e-02;5.000e+01;1.000e+01;4.166e-01;4.449e-01;5.000e+01
34.734598000;9.557e-01;4.166e-01;4.575e-01;4.359e-01;4.788e-01;9.562e-01;4.357e-01;4.790e-01;9.557e-01;1.666e-02;1.830e-02;5.000e+01;1.000e+01;4.166e-01;4.449e-01;5.000e+01
34.786598000;9.557e-01;4.166e-01;4.572e-01;4.360e-01;4.784e-01;9.562e-01;4.357e-01;4.787e-01;9.557e-01;1.666e-02;1.829e-02;5.000e+01;1.000e+01;4.166e-01;4.449e-01;5.000e+01
34.836598000;9.556e-01;4.166e-01;4.569e-01;4.360e-01;4.781e-01;9.562e-01;4.357e-01;4.783e-01;9.556e-01;1.666e-02;1.828e-02;5.000e+01;1.000e+01;4.166e-01;4.449e-01;5.000e+01
36.031598000;9.550e-01;4.166e-01;4.506e-01;4.362e-01;4.719e-01;9.555e-01;4.360e-01;4.721e-01;9.550e-01;1.666e-02;1.803e-02;5.000e+01;1.000e+01;4.166e-01;4.449e-01;5.000e+01
36.095598000;9.550e-01;4.166e-01;4.504e-01;4.363e-01;4.716e-01;9.555e-01;4.360e-01;4.718e-01;9.550e-01;1.666e-02;1.801e-02;5.000e+01;1.000e+01;4.166e-01;4.449e-01;5.000e+01
36.186598000;9.549e-01;4.166e-01;4.500e-01;4.363e-01;4.712e-01;9.555e-01;4.360e-01;4.714e-01;9.549e-01;1.666e-02;1.800e-02;5.000e+01;1.000e+01;4.166e-01;4.449e-01;5.000e+01
36.235598000;9.549e-01;4.166e-01;4.498e-01;4.363e-01;4.710e-01;9.555e-01;4.360e-01;4.713e-01;9.549e-01;1.666e-02;1.799e-02;5.000e+01;1.000e+01;4.166e-01;4.449e-01;5.000e+01
36.245598000;9.549e-01;4.166e-01;4.498e-01;4.363e-01;4.710e-01;9.555e-01;4.361e-01;4.712e-01;9.549e-01;1.666e-02;1.799e-02;5.000e+01;1.000e+01;4.166e-01;4.449e-01;5.000e+01
37.528598000;9.545e-01;4.166e-01;4.458e-01;4.365e-01;4.671e-01;9.551e-01;4.362e-01;4.673e-01;9.545e-01;1.666e-02;1.783e-02;5.000e+01;1.000e+01;4.166e-01;4.449e-01;5.000e+01
37.706598000;9.545e-01;4.166e-01;4.455e-01;4.365e-01;4.667e-01;9.550e-01;4.362e-01;4.669e-01;9.545e-01;1.666e-02;1.782e-02;5.000e+01;1.000e+01;4.166e-01;4.449e-01;5.000e+01
37.772598000;9.545e-01;4.166e-01;4.454e-01;4.365e-01;4.666e-01;9.550e-01;4.363e-01;4.668e-01;9.545e-01;1.666e-02;1.781e-02;5.000e+01;1.000e+01;4.166e-01;4.449e-01;5.000e+01
37.798598000;9.545e-01;4.166e-01;4.453e-01;4.365e-01;4.665e-01;9.550e-01;4.363e-01;4.668e-01;9.545e-01;1.666e-02;1.781e-02;5.000e+01;1.000e+01;4.166e-01;4.449e-01;5.000e+01
38.662598000;9.544e-01;4.166e-01;4.441e-01;4.366e-01;4.653e-01;9.549e-01;4.363e-01;4.655e-01;9.544e-01;1.666e-02;1.776e-02;5.000e+01;1.000e+01;4.166e-01;4.449e-01;5.000e+01
38.751598000;9.543e-01;4.166e-01;4.440e-01;4.366e-01;4.652e-01;9.549e-01;4.363e-01;4.654e-01;9.543e-01;1.666e-02;1.776e-02;5.000e+01;1.000e+01;4.166e-01;4.449e-01;5.000e+01
38.966598000;9.543e-01;4.166e-01;4.438e-01;4.366e-01;4.650e-01;9.548e-01;4.363e-01;4.652e-01;9.543e-01;1.666e-02;1.775e-02;5.000e+01;1.000e+01;4.166e-01;4.449e-01;5.000e+01
39.284598000;9.543e-01;4.166e-01;4.435e-01;4.366e-01;4.648e-01;9.548e-01;4.363e-01;4.650e-01;9.543e-01;1.666e-02;1.774e-02;5.000e+01;1.000e+01;4.166e-01;4.449e-01;5.000e+01
39.410598000;9.543e-01;4.166e-01;4.435e-01;4.366e-01;4.647e-01;9.548e-01;4.363e-01;4.649e-01;9.543e-01;1.666e-02;1.774e-02;5.000e+01;1.000e+01;4.166e-01;4.449e-01;5.000e+01
39.577598000;9.543e-01;4.166e-01;4.434e-01;4.366e-01;4.646e-01;9.548e-01;4.363e-01;4.649e-01;9.543e-01;1.666e-02;1.774e-02;5.000e+01;1.000e+01;4.166e-01;4.449e-01;5.000e+01
